,Tick,Second,AttackerSteamId,AttackerName,AttackerTeam,AttackerSide,AttackerX,AttackerY,AttackerZ,AttackerAreaId,AttackerAreaName,AttackerViewX,AttackerViewY,VictimSteamId,VictimName,VictimTeam,VictimSide,VictimX,VictimY,VictimZ,VictimAreaId,VictimAreaName,VictimViewX,VictimViewY,AssisterSteamId,AssisterName,AssisterTeam,AssisterSide,AssisterX,AssisterY,AssisterZ,AssisterAreaId,AssisterAreaName,IsWallbang,IsFlashed,IsHeadshot,IsTrade,PlayerTradedName,PlayerTradedTeam,PlayerTradedSteamId,IsFirstKill,Weapon,RoundNum,MatchId,MapName
168,57136,69.37795275590551,7.656119816497056e+16,yuurih,FURIA,T,-999.770751953125,-1320.2381591796875,-123.75971984863281,1098.0,Deep Jungle,319.4549560546875,6.9818115234375,76561197985565685,saffee,paiN,CT,-137.38584899902344,-2062.34619140625,-167.96875,2430,Default A,325.7940673828125,333.072509765625,7.65611980585005e+16,KSCERATO,FURIA,T,-499.3960876464844,-1469.9249267578125,-52.820472717285156,2503.0,BoatBar,False,False,False,False,yuurih,FURIA,7.656119816497056e+16,False,HE Grenade,5,furia-vs-pain-m2-mirage,de_mirage
169,57633,73.29133858267717,7.656119803688416e+16,NEKiZ,paiN,CT,-539.4278564453125,-1309.03125,-159.96875,1708.0,Bottom Stairs,359.3023681640625,30.5255126953125,76561198064058958,junior,FURIA,T,-496.0321044921875,-1310.0086669921875,-159.96875,696,Bottom Stairs,176.4349365234375,4.0045166015625,,,,,,,,,,False,False,True,False,saffee,paiN,7.656119798556568e+16,False,M4A4,5,furia-vs-pain-m2-mirage,de_mirage
170,57946,75.75590551181102,7.656119803688416e+16,NEKiZ,paiN,CT,-548.1300659179688,-1436.966064453125,-79.18718719482422,2503.0,Stairs Palace Peek,309.0179443359375,1.8072509765625,76561197996370184,VINI,FURIA,T,18.538122177124023,-2151.393310546875,-35.96875,47,Top Balcony,128.3697509765625,4.010009765625,,,,,,,,,,False,False,True,False,junior,FURIA,7.656119806405896e+16,False,M4A4,5,furia-vs-pain-m2-mirage,de_mirage
171,63142,15.708661417322835,7.656119801530888e+16,biguzera,paiN,CT,-784.1190795898438,292.81549072265625,-164.66635131835938,2460.0,CT Deep Catwalk Mid peek,272.7410888671875,359.0277099609375,76561198043769572,arT,FURIA,T,-747.5147094726562,-267.9078063964844,-159.96875,303,Deep Catwalk,94.691162109375,3.9276123046875,7.656119806405896e+16,junior,FURIA,T,89.14305114746094,-338.1971740722656,-178.2721405029297,232.0,CTSideUpper,False,False,True,False,,,,True,M4A4,6,furia-vs-pain-m2-mirage,de_mirage
172,63301,16.96062992125984,7.656119801530888e+16,biguzera,paiN,CT,-843.2186279296875,285.6241149902344,-167.5718231201172,2460.0,CT Deep Catwalk Mid peek,277.66845703125,4.515380859375,76561198164970560,yuurih,FURIA,T,-759.9920654296875,-355.421630859375,-167.96875,87,Deep Catwalk,96.5972900390625,3.790283203125,7.656119806405896e+16,junior,FURIA,T,-135.48373413085938,-343.52789306640625,-159.96875,1482.0,CTCorridorUp,False,False,False,False,arT,FURIA,7.656119804376957e+16,False,M4A4,6,furia-vs-pain-m2-mirage,de_mirage
173,63891,21.606299212598426,7.656119799637018e+16,VINI,FURIA,T,-756.10693359375,6.9110870361328125,-164.15647888183594,181.0,Catwalk T Aparments Peek,147.0465087890625,2.120361328125,76561198015308884,biguzera,paiN,CT,-1583.591552734375,551.5269165039062,-167.96875,1,B Bombsite Cross to Catwalk,131.956787109375,332.4462890625,,,,,,,,,,False,False,False,False,yuurih,FURIA,7.656119816497056e+16,False,AK-47,6,furia-vs-pain-m2-mirage,de_mirage
174,63994,22.41732283464567,7.656119798556568e+16,saffee,paiN,CT,-600.4496459960938,-1328.7806396484375,-167.96875,6.0,Bottom Stairs,97.3223876953125,0.230712890625,76561197996370184,VINI,FURIA,T,-778.1199951171875,81.65713500976562,-165.96875,181,Catwalk T Aparments Peek,168.2720947265625,0.692138671875,,,,,,,,,,False,False,False,False,biguzera,paiN,7.656119801530888e+16,False,AWP,6,furia-vs-pain-m2-mirage,de_mirage
175,75320,111.5984251968504,7.656119806405896e+16,junior,FURIA,T,-158.43695068359375,-2124.097412109375,-167.96875,2429.0,Default A,197.984619140625,0.4669189453125,76561198036884160,NEKiZ,paiN,CT,-1146.961669921875,-2434.966552734375,-167.96875,1263,Ticketbooth ,17.6165771484375,1.0107421875,,,,,,,,,,False,False,False,False,VINI,FURIA,7.656119799637018e+16,False,AWP,6,furia-vs-pain-m2-mirage,de_mirage
176,76670,122.22834645669292,7.656119806405896e+16,junior,FURIA,T,-159.04859924316406,-2222.793212890625,-167.96875,238.0,Firebox,186.7291259765625,1.77978515625,76561198025578864,PKL,paiN,CT,-1316.5147705078125,-2347.13720703125,-207.32852172851562,1185,Deep CT,4.9713134765625,357.9071044921875,,,,,,,,,,False,False,False,False,NEKiZ,paiN,7.656119803688416e+16,False,AWP,6,furia-vs-pain-m2-mirage,de_mirage
177,78848,139.3779527559055,7.656119798556568e+16,saffee,paiN,CT,-518.98486328125,-1475.38720703125,-48.45024871826172,2503.0,Stairs Palace Peek,298.58642578125,10.4095458984375,76561198064058958,junior,FURIA,T,-185.82864379882812,-2112.989501953125,-167.96875,1733,Default A,116.8121337890625,352.6556396484375,7.656119802557886e+16,PKL,paiN,CT,-1316.5147705078125,-2347.13720703125,-207.32852172851562,1185.0,Barn,False,False,False,False,PKL,paiN,7.656119802557886e+16,False,AWP,6,furia-vs-pain-m2-mirage,de_mirage
178,78871,139.55905511811022,7.65611980585005e+16,KSCERATO,FURIA,T,180.12002563476562,-1451.991943359375,-175.96875,60.0,A Ramp,209.6575927734375,6.8280029296875,76561198249302730,hardzao,paiN,CT,-652.5580444335938,-1950.0357666015625,-179.96875,2,A Site Exposed to Stairs Connector Cat,30.047607421875,5.350341796875,,,,,,,,,,False,False,False,False,junior,FURIA,7.656119806405896e+16,False,AK-47,6,furia-vs-pain-m2-mirage,de_mirage
179,85242,18.31496062992126,7.656119798556568e+16,saffee,paiN,CT,-910.6514282226562,-751.989501953125,-261.9467468261719,1381.0,Middle Bench,99.9151611328125,6.61376953125,76561198164970560,yuurih,FURIA,T,-1047.96875,30.581016540527344,-359.96875,2443,Underpass,278.778076171875,353.9520263671875,,,,,,,,,,False,False,False,False,,,,True,AWP,7,furia-vs-pain-m2-mirage,de_mirage
180,86460,27.905511811023622,7.656119824930274e+16,hardzao,paiN,CT,-2365.93505859375,592.9512329101562,-127.96875,890.0,Semi Elevated CT Van,14.029541015625,355.220947265625,76561198058500492,KSCERATO,FURIA,T,-1530.8924560546875,790.7955932617188,-47.96875,116,CT Side Apps,194.1558837890625,9.20654296875,,,,,,,,,,False,False,False,False,yuurih,FURIA,7.656119816497056e+16,False,AWP,7,furia-vs-pain-m2-mirage,de_mirage
181,91288,65.92125984251969,7.656119801530888e+16,biguzera,paiN,CT,-1181.7076416015625,-377.0203857421875,-55.96875,284.0,Right Side Snipers Nest,272.296142578125,24.0106201171875,76561198043769572,arT,FURIA,T,-1164.26123046875,-642.4912719726562,-167.96875,54,Snipers Nest,269.5989990234375,358.8629150390625,,,,,,,,,,False,False,True,False,KSCERATO,FURIA,7.65611980585005e+16,False,M4A4,7,furia-vs-pain-m2-mirage,de_mirage
182,92088,72.22047244094489,7.656119803688416e+16,NEKiZ,paiN,CT,-274.3418273925781,-2158.776123046875,-173.43804931640625,459.0,Default A,0.8294677734375,338.818359375,76561197996370184,VINI,FURIA,T,81.70316314697266,-2163.981201171875,-35.96875,47,Top Balcony,179.3243408203125,26.114501953125,,,,,,,,,,False,False,True,False,arT,FURIA,7.656119804376957e+16,False,FAMAS,7,furia-vs-pain-m2-mirage,de_mirage
183,97070,111.44881889763779,7.656119806405896e+16,junior,FURIA,T,1149.25732421875,211.38131713867188,-226.25970458984375,260.0,T Spawn towards Apps,276.273193359375,358.22021484375,76561198036884160,NEKiZ,paiN,CT,1302.17822265625,-1226.7138671875,-167.96875,2431,T Spawn,165.8001708984375,33.0743408203125,7.656119799637018e+16,VINI,FURIA,T,81.70316314697266,-2163.981201171875,-35.96875,47.0,AbovePit,False,False,False,False,VINI,FURIA,7.656119799637018e+16,False,AWP,7,furia-vs-pain-m2-mirage,de_mirage
184,106672,45.95275590551181,7.656119824930274e+16,hardzao,paiN,CT,-1883.4483642578125,-142.4525146484375,-168.58802795410156,11.0,Back Left B Site From T's' Perspective,70.9771728515625,352.9083251953125,76561198043769572,arT,FURIA,T,-1579.291015625,723.2685546875,-47.96875,116,CT Side Apps,248.961181640625,8.338623046875,,,,,,,,,,False,False,False,False,,,,True,AWP,8,furia-vs-pain-m2-mirage,de_mirage
185,111099,80.81102362204724,7.656119799637018e+16,VINI,FURIA,T,275.2455139160156,-1464.713623046875,-175.96875,60.0,A Ramp,218.935546875,1.8841552734375,76561197985565685,saffee,paiN,CT,-820.3629760742188,-2306.00634765625,-174.5138702392578,24,Ticketbooth ,39.825439453125,0.1263427734375,,,,,,,,,,False,False,False,False,arT,FURIA,7.656119804376957e+16,False,SG 553,8,furia-vs-pain-m2-mirage,de_mirage
186,112351,90.66929133858268,7.656119816497056e+16,yuurih,FURIA,T,-606.067626953125,-1394.509765625,-167.96875,6.0,Bottom Stairs,198.6383056640625,3.460693359375,76561198025578864,PKL,paiN,CT,-1004.9547119140625,-1525.076416015625,-165.38735961914062,167,Deep Jungle,22.7691650390625,6.075439453125,,,,,,,,,,False,False,False,False,saffee,paiN,7.656119798556568e+16,False,Tec-9,8,furia-vs-pain-m2-mirage,de_mirage
187,112607,92.68503937007874,7.656119816497056e+16,yuurih,FURIA,T,-529.7013549804688,-1772.385009765625,-179.96875,2.0,A Site Exposed to Stairs Connector Cat,345.267333984375,349.60693359375,76561198036884160,NEKiZ,paiN,CT,134.30242919921875,-1943.2135009765625,-39.96875,65,Under balcony,167.5689697265625,14.6502685546875,,,,,,,,,,False,False,False,False,PKL,paiN,7.656119802557886e+16,False,Tec-9,8,furia-vs-pain-m2-mirage,de_mirage
188,113256,97.79527559055119,7.656119801530888e+16,biguzera,paiN,CT,-851.1888427734375,-81.08270263671875,-168.29037475585938,35.0,Deep Catwalk,281.085205078125,2.43896484375,76561197996370184,VINI,FURIA,T,-493.84771728515625,-1899.7808837890625,-179.96875,2,A Site Exposed to Stairs Connector Cat,101.0577392578125,359.8406982421875,,,,,,,,,,False,False,True,False,NEKiZ,paiN,7.656119803688416e+16,False,M4A4,8,furia-vs-pain-m2-mirage,de_mirage
189,113950,103.25984251968504,7.656119816497056e+16,yuurih,FURIA,T,-1225.0897216796875,-1184.9744873046875,-167.96875,1090.0,Snipers Palace Peek,83.902587890625,353.7322998046875,76561198015308884,biguzera,paiN,CT,-1120.411865234375,-188.20281982421875,-55.96875,126,Ladder Room Catwalk Side,267.6104736328125,6.87744140625,7.656119799637018e+16,VINI,FURIA,T,-493.84771728515625,-1899.7808837890625,-179.96875,2.0,BackEntrance,False,False,True,False,VINI,FURIA,7.656119799637018e+16,False,AK-47,8,furia-vs-pain-m2-mirage,de_mirage
190,113959,103.33070866141732,7.656119806405896e+16,junior,FURIA,T,44.32400894165039,-1963.03173828125,-39.96875,47.0,Top Balcony,199.8028564453125,6.4105224609375,76561198249302730,hardzao,paiN,CT,-1315.709228515625,-2463.459228515625,-199.41262817382812,1180,Deep CT,21.478271484375,359.1485595703125,,,,,,,,,,False,False,False,False,biguzera,paiN,7.656119801530888e+16,False,AWP,8,furia-vs-pain-m2-mirage,de_mirage
191,118823,13.10236220472441,7.656119806405896e+16,junior,FURIA,T,-230.04031372070312,393.5539855957031,-77.68418884277344,44.0,T Deep Apps Underpass/Apps Peek,180.9228515625,21.59912109375,76561198025578864,PKL,paiN,CT,-1044.3873291015625,379.5499267578125,-367.96875,1896,T apps entrance close left,0.5877685546875,340.0103759765625,,,,,,,,,,False,True,False,False,,,,True,AWP,9,furia-vs-pain-m2-mirage,de_mirage
192,118951,14.11023622047244,7.656119804376957e+16,arT,FURIA,T,469.2936706542969,-808.5746459960938,-159.97323608398438,2456.0,Top Mid Boxes Right Side Peek,178.1103515625,6.580810546875,76561198015308884,biguzera,paiN,CT,-451.0494079589844,-780.7997436523438,-255.63302612304688,81,Mid Close Connector,355.660400390625,353.814697265625,,,,,,,,,,False,True,False,False,PKL,paiN,7.656119802557886e+16,False,AWP,9,furia-vs-pain-m2-mirage,de_mirage
193,121223,32.0,7.656119816497056e+16,yuurih,FURIA,T,-836.0324096679688,76.22850799560547,-165.96875,181.0,Catwalk T Aparments Peek,151.666259765625,1.5380859375,76561198249302730,hardzao,paiN,CT,-1958.56005859375,658.4154052734375,-43.96875,48,Left Side Platform,332.413330078125,5.9765625,,,,,,,,,,False,False,True,False,biguzera,paiN,7.656119801530888e+16,False,AK-47,9,furia-vs-pain-m2-mirage,de_mirage
194,126592,74.2755905511811,7.656119799637018e+16,VINI,FURIA,T,441.8588562011719,-855.4146118164062,-159.98251342773438,774.0,Behind Big Boxes,170.321044921875,4.50439453125,76561197985565685,saffee,paiN,CT,-905.7362060546875,-638.611328125,-263.96875,298,Underpass,351.6009521484375,355.869140625,,,,,,,,,,False,False,True,False,hardzao,paiN,7.656119824930274e+16,False,AK-47,9,furia-vs-pain-m2-mirage,de_mirage
195,126876,76.51181102362204,7.656119804376957e+16,arT,FURIA,T,-741.2493286132812,353.03125,-275.4620056152344,178.0,Deep T Apps Underpass STairs,173.6224365234375,22.4560546875,76561198036884160,NEKiZ,paiN,CT,-1026.24072265625,380.3806457519531,-367.96875,1896,T apps entrance close left,354.166259765625,343.7347412109375,,,,,,,,,,False,False,False,False,saffee,paiN,7.656119798556568e+16,False,AWP,9,furia-vs-pain-m2-mirage,de_mirage
196,131776,13.377952755905511,7.656119804376957e+16,arT,FURIA,T,431.64227294921875,-834.3714599609375,-160.1439208984375,774.0,Behind Big Boxes,169.0960693359375,5.86669921875,76561198036884160,NEKiZ,paiN,CT,-985.9135131835938,-556.3969116210938,-287.851806640625,223,Underpass,348.4918212890625,354.2431640625,,,,,,,,,,False,False,False,False,,,,True,AWP,10,furia-vs-pain-m2-mirage,de_mirage
197,136634,51.62992125984252,7.656119799637018e+16,VINI,FURIA,T,-309.87127685546875,-1564.4451904296875,-167.96875,143.0,Sandwhich,231.0369873046875,2.7850341796875,76561197985565685,saffee,paiN,CT,-733.5635986328125,-2110.345947265625,-179.96875,292,Triple Box,32.398681640625,4.72412109375,,,,,,,,,,False,False,False,False,NEKiZ,paiN,7.656119803688416e+16,False,AK-47,10,furia-vs-pain-m2-mirage,de_mirage
198,137039,54.818897637795274,7.656119802557886e+16,PKL,paiN,CT,-668.040771484375,-943.4258422851562,-215.96875,134.0,Bottom Connector,276.514892578125,7.2894287109375,76561197996370184,VINI,FURIA,T,-553.7921752929688,-1804.732666015625,-179.96875,2,A Site Exposed to Stairs Connector Cat,99.0582275390625,11.436767578125,,,,,,,,,,False,False,False,False,saffee,paiN,7.656119798556568e+16,False,M4A4,10,furia-vs-pain-m2-mirage,de_mirage
199,139751,76.1732283464567,7.656119801530888e+16,biguzera,paiN,CT,-828.4632568359375,-1310.1116943359375,-167.96875,289.0,Deep Jungle,277.5421142578125,0.8514404296875,76561198058500492,KSCERATO,FURIA,T,-775.537841796875,-1627.594482421875,-168.3280487060547,1106,Bench Closer To Jungle,130.95703125,1.3018798828125,,,,,,,,,,False,True,True,False,VINI,FURIA,7.656119799637018e+16,False,M4A4,10,furia-vs-pain-m2-mirage,de_mirage
200,139874,77.14173228346456,7.656119804376957e+16,arT,FURIA,T,-428.9392395019531,-1913.4239501953125,-178.69314575195312,58.0,Jungle Plant,128.3917236328125,359.637451171875,76561198015308884,biguzera,paiN,CT,-878.7361450195312,-1343.9564208984375,-167.96875,289,Deep Jungle,308.023681640625,2.603759765625,,,,,,,,,,False,False,False,False,KSCERATO,FURIA,7.65611980585005e+16,False,AWP,10,furia-vs-pain-m2-mirage,de_mirage
201,141292,88.30708661417323,7.656119804376957e+16,arT,FURIA,T,-676.2182006835938,-1988.8409423828125,-179.96875,465.0,Triple Box,88.0499267578125,2.7630615234375,76561198025578864,PKL,paiN,CT,-648.404296875,-904.047607421875,-231.94537353515625,134,Bottom Connector,263.089599609375,2.6641845703125,7.656119799637018e+16,VINI,FURIA,T,-553.7921752929688,-1804.732666015625,-179.96875,2.0,BackEntrance,False,False,False,False,biguzera,paiN,7.656119801530888e+16,False,AK-47,10,furia-vs-pain-m2-mirage,de_mirage
202,141484,89.81889763779527,7.656119806405896e+16,junior,FURIA,T,59.57571029663086,-2124.327392578125,-35.96875,47.0,Top Balcony,200.0225830078125,6.844482421875,76561198249302730,hardzao,paiN,CT,-1010.8246459960938,-2518.005859375,-167.96875,56,Ticketbooth ,52.6739501953125,10.1568603515625,7.656119802557886e+16,PKL,paiN,CT,-648.404296875,-904.047607421875,-231.94537353515625,134.0,ComputerRoom,False,False,True,False,PKL,paiN,7.656119802557886e+16,False,AWP,10,furia-vs-pain-m2-mirage,de_mirage
203,149981,41.70866141732284,7.656119798556568e+16,saffee,paiN,CT,1209.7227783203125,-657.0148315429688,-219.54193115234375,199.0,T Spawn,306.6009521484375,350.540771484375,76561197996370184,VINI,FURIA,T,1371.1773681640625,-858.93408203125,-167.96875,2432,T Spawn,101.5576171875,9.9755859375,,,,,,,,,,False,False,True,False,,,,True,p250,11,furia-vs-pain-m2-mirage,de_mirage
204,154092,74.07874015748031,7.656119804376957e+16,arT,FURIA,T,-377.3427734375,-1530.533447265625,-39.96875,141.0,Top STairs,278.6297607421875,11.5301513671875,76561198036884160,NEKiZ,paiN,CT,-268.82415771484375,-2185.61962890625,-170.79461669921875,459,Default A,99.73388671875,349.365234375,,,,,,,,,,False,False,True,False,VINI,FURIA,7.656119799637018e+16,False,AK-47,11,furia-vs-pain-m2-mirage,de_mirage
205,154149,74.5275590551181,7.656119816497056e+16,yuurih,FURIA,T,-1060.238037109375,-1525.2777099609375,-161.41041564941406,167.0,Deep Jungle,117.0428466796875,3.40576171875,76561197985565685,saffee,paiN,CT,-1231.2503662109375,-1166.087158203125,-167.96875,55,Snipers Palace Peek,296.4825439453125,0.3955078125,,,,,,,,,,False,False,False,False,NEKiZ,paiN,7.656119803688416e+16,False,AK-47,11,furia-vs-pain-m2-mirage,de_mirage
206,156430,92.48818897637796,7.65611980585005e+16,KSCERATO,FURIA,T,-555.466796875,-1096.239013671875,-167.96875,2451.0,Leftside Connector,103.5076904296875,7.7178955078125,76561198015308884,biguzera,paiN,CT,-908.7713623046875,286.6510314941406,-168.0029754638672,2459,CT Deep Catwalk Mid peek,284.2987060546875,0.52734375,,,,,,,,,,False,False,False,False,saffee,paiN,7.656119798556568e+16,False,AK-47,11,furia-vs-pain-m2-mirage,de_mirage
207,159925,120.00787401574803,7.656119804376957e+16,arT,FURIA,T,-1339.124755859375,-984.3885498046875,-167.96875,599.0,Murder Hole,136.7633056640625,8.294677734375,76561198025578864,PKL,paiN,CT,-1732.510498046875,-619.7092895507812,-167.96890258789062,275,market,317.373046875,2.296142578125,,,,,,,,,,False,False,False,False,biguzera,paiN,7.656119801530888e+16,False,AK-47,11,furia-vs-pain-m2-mirage,de_mirage
208,160912,127.77952755905511,,,,,,,,,,,,76561198058500492,KSCERATO,FURIA,T,-807.9933471679688,-860.0048217773438,-167.96875,2448,Catwalk,17.6165771484375,4.3341064453125,,,,,,,,,,False,False,False,False,PKL,paiN,7.656119802557886e+16,False,C4,11,furia-vs-pain-m2-mirage,de_mirage
209,172548,27.25984251968504,7.656119803688416e+16,NEKiZ,paiN,CT,-807.9998779296875,-864.4832763671875,-167.96875,2448.0,Right Side Connector,318.6090087890625,16.8914794921875,76561197996370184,VINI,FURIA,T,-724.412353515625,-932.7174682617188,-167.96875,134,Bottom Connector,167.84912109375,12.4420166015625,,,,,,,,,,False,False,False,False,,,,True,AUG,12,furia-vs-pain-m2-mirage,de_mirage
210,173163,32.10236220472441,7.656119804376957e+16,arT,FURIA,T,-328.7653503417969,-354.2918395996094,-165.6196746826172,135.0,Top Mid Catwalk,236.612548828125,5.8282470703125,76561198036884160,NEKiZ,paiN,CT,-790.8883666992188,-1054.9571533203125,-167.96875,629,Right Side Connector,56.0577392578125,3.8507080078125,,,,,,,,,,False,False,False,False,VINI,FURIA,7.656119799637018e+16,False,AK-47,12,furia-vs-pain-m2-mirage,de_mirage
211,173515,34.874015748031496,7.656119801530888e+16,biguzera,paiN,CT,-927.482666015625,270.5229797363281,-169.0917205810547,2459.0,CT Deep Catwalk Mid peek,291.2255859375,356.220703125,76561198043769572,arT,FURIA,T,-710.1588134765625,-344.03125,-137.42593383789062,304,Catwalk Connector Peek,110.2642822265625,3.8616943359375,7.656119803688416e+16,NEKiZ,paiN,CT,-790.8883666992188,-1054.9571533203125,-167.96875,629.0,Catwalk,False,False,False,False,NEKiZ,paiN,7.656119803688416e+16,False,AWP,12,furia-vs-pain-m2-mirage,de_mirage
212,173736,36.61417322834646,7.656119806405896e+16,junior,FURIA,T,-605.5986328125,-430.34088134765625,-168.88026428222656,86.0,Catwalk Connector Peek,116.7022705078125,359.9560546875,76561198015308884,biguzera,paiN,CT,-950.9114990234375,290.1123352050781,-167.45928955078125,228,CT Catwalk,295.389404296875,1.3897705078125,,,,,,,,,,False,False,False,False,arT,FURIA,7.656119804376957e+16,False,AWP,12,furia-vs-pain-m2-mirage,de_mirage
213,174021,38.85826771653543,7.656119798556568e+16,saffee,paiN,CT,-1272.0047607421875,-959.0213012695312,-167.96875,130.0,Murder Hole,57.48046875,359.6209716796875,76561198064058958,junior,FURIA,T,-829.3285522460938,-225.34652709960938,-164.88961791992188,99,Deep Catwalk,279.942626953125,2.65869140625,,,,,,,,,,False,False,False,False,biguzera,paiN,7.656119801530888e+16,False,AWP,12,furia-vs-pain-m2-mirage,de_mirage
214,176001,54.44881889763779,7.65611980585005e+16,KSCERATO,FURIA,T,-2284.51416015625,718.0888061523438,-39.96875,365.0,Top Van,245.4730224609375,14.4305419921875,76561198249302730,hardzao,paiN,CT,-2522.371337890625,248.96176147460938,-167.96875,27,Bench,61.9189453125,354.276123046875,,,,,,,,,,False,False,True,False,junior,FURIA,7.656119806405896e+16,False,AK-47,12,furia-vs-pain-m2-mirage,de_mirage
215,178289,72.46456692913385,7.656119798556568e+16,saffee,paiN,CT,-631.9745483398438,-1256.5426025390625,-167.96875,104.0,Top Connector,98.5528564453125,0.9503173828125,76561198058500492,KSCERATO,FURIA,T,-861.7359008789062,294.73431396484375,-167.75006103515625,2459,CT Deep Catwalk Mid peek,278.26171875,1.1260986328125,,,,,,,,,,False,False,False,False,hardzao,paiN,7.656119824930274e+16,False,AWP,12,furia-vs-pain-m2-mirage,de_mirage
216,179030,78.2992125984252,7.656119802557886e+16,PKL,paiN,CT,-138.5039520263672,-682.5455932617188,-224.99725341796875,105.0,Top Mid,176.6436767578125,0.670166015625,76561198164970560,yuurih,FURIA,T,-1245.525634765625,-596.4522705078125,-167.96875,54,Snipers Nest,355.550537109375,3.9056396484375,,,,,,,,,,False,False,True,False,KSCERATO,FURIA,7.65611980585005e+16,False,AK-47,12,furia-vs-pain-m2-mirage,de_mirage
217,183778,12.188976377952756,7.656119804376957e+16,arT,FURIA,T,-237.42733764648438,-345.1846923828125,-163.96875,135.0,Top Mid Catwalk,201.6375732421875,6.3336181640625,76561198025578864,PKL,paiN,CT,-1146.61962890625,-735.1080932617188,-167.96875,285,Snipers Nest,22.1484375,6.6851806640625,7.656119816497056e+16,yuurih,FURIA,T,313.2131652832031,224.0735626220703,-263.2170715332031,82.0,DirtRoad,False,False,False,False,,,,True,AK-47,13,furia-vs-pain-m2-mirage,de_mirage
218,187812,43.95275590551181,7.656119804376957e+16,arT,FURIA,T,-150.72665405273438,854.9041748046875,-135.43899536132812,147.0,T Deep apps,259.420166015625,353.6663818359375,76561198015308884,biguzera,paiN,CT,-214.07752990722656,499.8271484375,-76.77011108398438,44,T Deep Apps Underpass/Apps Peek,81.683349609375,10.865478515625,,,,,,,,,,False,False,True,False,PKL,paiN,7.656119802557886e+16,False,AK-47,13,furia-vs-pain-m2-mirage,de_mirage
219,190078,61.79527559055118,7.656119799637018e+16,VINI,FURIA,T,90.10885620117188,-2258.49658203125,-39.96875,201.0,T Palace Stairs Peek,135.37353515625,13.568115234375,76561198249302730,hardzao,paiN,CT,-856.1309814453125,-1355.3697509765625,-167.96875,289,Deep Jungle,315.28564453125,3.33984375,,,,,,,,,,False,False,True,False,biguzera,paiN,7.656119801530888e+16,False,AK-47,13,furia-vs-pain-m2-mirage,de_mirage
220,197716,121.93700787401575,7.656119804376957e+16,arT,FURIA,T,-2254.06640625,716.8131713867188,-39.96875,365.0,Top Van,267.9071044921875,28.19091796875,76561197985565685,saffee,paiN,CT,-2264.03125,373.3036804199219,-167.96875,18,Bench,96.9268798828125,0.1702880859375,,,,,,,,,,False,False,False,False,hardzao,paiN,7.656119824930274e+16,False,AK-47,13,furia-vs-pain-m2-mirage,de_mirage
221,202646,16.944881889763778,7.656119804376957e+16,arT,FURIA,T,-275.83984375,-931.6228637695312,-166.4527587890625,2433.0,Chair,122.816162109375,359.1815185546875,76561198036884160,NEKiZ,paiN,CT,-948.0628051757812,106.0379867553711,-97.58868408203125,88,CT Catwalk,303.1512451171875,3.7628173828125,,,,,,,,,,True,False,True,False,,,,True,AK-47,14,furia-vs-pain-m2-mirage,de_mirage
222,205145,36.62204724409449,7.656119801530888e+16,biguzera,paiN,CT,-804.5745849609375,59.62456512451172,-165.96875,181.0,Catwalk T Aparments Peek,148.16162109375,359.47265625,76561198058500492,KSCERATO,FURIA,T,-1843.72802734375,687.6018676757812,-47.96875,160,CT Side Apps,330.655517578125,15.5621337890625,,,,,,,,,,False,False,True,False,NEKiZ,paiN,7.656119803688416e+16,False,FAMAS,14,furia-vs-pain-m2-mirage,de_mirage
223,205760,41.46456692913386,7.656119799637018e+16,VINI,FURIA,T,382.39471435546875,337.6090087890625,-257.7680358886719,2026.0,Top Mid towards Apps,265.9735107421875,358.0224609375,76561198025578864,PKL,paiN,CT,329.54901123046875,-413.955810546875,-168.3776092529297,29,Top Mid Left Side,356.46240234375,0.1318359375,,,,,,,,,,False,False,False,False,KSCERATO,FURIA,7.65611980585005e+16,False,AK-47,14,furia-vs-pain-m2-mirage,de_mirage
224,205920,42.724409448818896,7.656119798556568e+16,saffee,paiN,CT,175.663330078125,-787.625,-164.0807647705078,139.0,Top Mid Right Side,83.023681640625,5.1031494140625,76561197996370184,VINI,FURIA,T,274.7083740234375,283.1955261230469,-262.26788330078125,82,Top Mid towards Apps,263.2159423828125,355.067138671875,,,,,,,,,,False,False,True,False,PKL,paiN,7.656119802557886e+16,False,Desert Eagle,14,furia-vs-pain-m2-mirage,de_mirage
225,207321,53.75590551181102,7.656119801530888e+16,biguzera,paiN,CT,-833.9762573242188,29.27552604675293,-167.96875,181.0,Catwalk T Aparments Peek,268.8409423828125,4.10888671875,76561198043769572,arT,FURIA,T,-848.8378295898438,-788.9107055664062,-221.96875,1391,Middle Bench,88.5992431640625,356.9622802734375,7.656119798556568e+16,saffee,paiN,CT,-855.484130859375,-1319.9683837890625,-167.96875,289.0,BoatHouse,False,False,True,False,VINI,FURIA,7.656119799637018e+16,False,Desert Eagle,14,furia-vs-pain-m2-mirage,de_mirage
226,212585,95.20472440944881,7.656119816497056e+16,yuurih,FURIA,T,-2268.43994140625,530.2005004882812,-165.71875,204.0,Back B Site Peeking Apps/Plat,268.055419921875,3.350830078125,76561198249302730,hardzao,paiN,CT,-2310.12060546875,-370.77685546875,-167.96896362304688,101,Inside Market Doors,37.452392578125,0.0,,,,,,,,,,False,False,False,False,arT,FURIA,7.656119804376957e+16,False,AK-47,14,furia-vs-pain-m2-mirage,de_mirage
